case_id,source,frame,corruption_level,repeat,method,mae,psnr_db,ssim,edge_correlation,foreground_dice_proxy,hallucinated_edge_fraction_proxy,deleted_edge_fraction_proxy,glcm_entropy_ccc,glcm_contrast_ccc,glcm_homogeneity_ccc,glcm_energy_ccc
PUBLIC_CT_03,693_UNCI.dcm,0,mild,1,tv,0.011559784412384033,35.03163976325498,0.9252545461028353,0.9376502846141983,0.9964216191457689,0.15500231946806867,0.3051472458165912,0.9071129628659692,0.8855012371547911,0.8499214350237033,0.8405200644365821
PUBLIC_CT_03,693_UNCI.dcm,0,mild,1,residual_cnn,0.056246139109134674,22.543851231861414,0.3005177588946782,0.5310810902370394,0.9881841884851439,0.8248809015500789,0.07171557906515437,0.07882048140282434,-0.003988378047900742,0.003608612933135249,0.04392796558184598
PUBLIC_CT_03,693_UNCI.dcm,0,moderate,0,noisy,0.06404057145118713,21.43176208384801,0.2587829517300958,0.4676746511019629,0.9834324123886097,0.8304076386338597,0.060475052133665635,0.06755993442533327,-0.00433523004808464,0.0031356844857128594,0.038180002797717674
PUBLIC_CT_03,693_UNCI.dcm,0,moderate,0,gaussian,0.02370719611644745,30.025065235146272,0.6442752073619787,0.7510335918291129,0.9961938606352775,0.7752805263018278,0.13826865367987387,0.32068453339679454,0.39633900031905805,0.056469219568485475,0.19093810082037269
PUBLIC_CT_03,693_UNCI.dcm,0,moderate,0,tv,0.013532251119613647,34.00843215718887,0.8930702295861486,0.9189188598039784,0.9961818498353259,0.28336904055135387,0.29395758099791464,0.8111809620869922,0.8765443788291685,0.6995280175533051,0.6711813033888197
PUBLIC_CT_03,693_UNCI.dcm,0,moderate,0,residual_cnn,0.06439138203859329,21.392418613696343,0.25902922669114675,0.46482281904983513,0.9842064451656544,0.8305764457026966,0.060983673261787295,0.06612522204732459,-0.004153805620199974,0.002932761814962223,0.03747666704495465
PUBLIC_CT_03,693_UNCI.dcm,0,moderate,1,noisy,0.06408919394016266,21.437142913986385,0.25875970975088375,0.4751250826659713,0.9830941754703124,0.8306951450622088,0.05940694776461014,0.06765525793725827,-0.004012136918400882,0.0034524110800654238,0.03808049618519133
PUBLIC_CT_03,693_UNCI.dcm,0,moderate,1,gaussian,0.02382816933095455,29.99125642149709,0.6428601972309222,0.7543497623030814,0.996096159754956,0.7765710517639302,0.13831951579268603,0.3198898096756275,0.4043437864085848,0.05764489993465827,0.18906562542560773
PUBLIC_CT_03,693_UNCI.dcm,0,moderate,1,tv,0.01354164443910122,34.0044931381683,0.8928522758724092,0.9189200156832437,0.9964012735055984,0.28811412917065105,0.2995015512944408,0.8127934055921677,0.8938220296175309,0.707991800074554,0.6720179748598673
PUBLIC_CT_03,693_UNCI.dcm,0,moderate,1,residual_cnn,0.06443311274051666,21.39747856765768,0.2590547967250045,0.4721911313359859,0.9838845360824743,0.8307888856326471,0.06024617262601088,0.06640181081735434,-0.0037981065741023927,0.003188501400129038,0.037476954213626165
PUBLIC_CT_03,693_UNCI.dcm,0,severe,0,noisy,0.07581409066915512,19.99935000087079,0.21442476111406183,0.3912002374436013,0.9780502144384664,0.8359666182300287,0.04976857738670464,0.05383879387828314,-0.0034023347981328674,0.0024041426963295905,0.03131936127104541
PUBLIC_CT_03,693_UNCI.dcm,0,severe,0,gaussian,0.027964528650045395,28.629574676916135,0.578908848968881,0.6849017253012653,0.9951367144746985,0.7954771504976087,0.12669752301510603,0.2536586723135161,0.25068235306311026,0.037883386293187674,0.15276988129105912
PUBLIC_CT_03,693_UNCI.dcm,0,severe,0,tv,0.014399006962776184,33.205427757919594,0.8927830954967568,0.8994552591790889,0.9963249507209301,0.30466332902064464,0.3712934235288134,0.8146005769426485,0.9133168050687014,0.6943237146578977,0.6876707766427073
PUBLIC_CT_03,693_UNCI.dcm,0,severe,0,residual_cnn,0.07612331211566925,19.96487276291669,0.2152409492434694,0.38832902382262924,0.9790020214716877,0.8357613215758333,0.04984487055592289,0.053336395714192915,-0.0032518398828381176,0.0020632861034175012,0.03059432222567417
PUBLIC_CT_03,693_UNCI.dcm,0,severe,1,noisy,0.07564322650432587,20.013958898981574,0.21500225995992114,0.39374077046646094,0.9782147785282383,0.8360808954844032,0.04997202583795331,0.05399184677158978,-0.0034222351057098,0.0025944067896914017,0.03141062043576308
PUBLIC_CT_03,693_UNCI.dcm,0,severe,1,gaussian,0.027984384447336197,28.63241449202468,0.5796082932682223,0.6863765306360569,0.9950632968612084,0.7954552235688669,0.1282996795686893,0.254404119331308,0.25721609110170546,0.03758196911379906,0.15222779080258136
PUBLIC_CT_03,693_UNCI.dcm,0,severe,1,tv,0.01445753499865532,33.19978582954874,0.8903627188769301,0.8974552080949713,0.9961919123471754,0.3176122803211109,0.3601291897665429,0.8108803287050619,0.9225182496095121,0.687938895970907,0.6803020988416781
PUBLIC_CT_03,693_UNCI.dcm,0,severe,1,residual_cnn,0.07596354186534882,19.978430203439956,0.21579052212389904,0.390873743118924,0.9791676439407444,0.8360737812911726,0.05076038858654189,0.05347137171214492,-0.0032809329555279153,0.002220918704922186,0.030813230294580975
PUBLIC_CT_04,J2K_pixelrep_mismatch.dcm,0,mild,0,noisy,0.04812684282660484,23.381141823064198,0.3830210279715809,0.5799857543301951,1.0,0.7922952692322842,0.06131427699506638,0.2496266191248106,-0.00895037783724647,0.06359634087955154,0.26381486528933706
PUBLIC_CT_04,J2K_pixelrep_mismatch.dcm,0,mild,0,gaussian,0.018982242792844772,31.543783278117438,0.7210824519904521,0.8063436276298644,0.9979956908565211,0.674673786816141,0.09521387518437516,0.5559966370529101,0.3147648215865004,0.25462030280514203,0.4326918871084156
